"","ensembl_gene_id","row_num","gene_symbol","gene_type"
"3231","ENSG00000105851",3231,"PIK3CG","protein_coding"
"3232","ENSG00000105852",3232,"PON3","protein_coding"
"3233","ENSG00000105854",3233,"PON2","protein_coding"
"3234","ENSG00000105855",3234,"ITGB8","protein_coding"
"3235","ENSG00000105856",3235,"HBP1","protein_coding"
"3236","ENSG00000105865",3236,"DUS4L","protein_coding"
"3237","ENSG00000105866",3237,"SP4","protein_coding"
"3238","ENSG00000105875",3238,"WDR91","protein_coding"
"3239","ENSG00000105877",3239,"DNAH11","protein_coding"
"3240","ENSG00000105879",3240,"CBLL1","protein_coding"
"3241","ENSG00000105880",3241,"DLX5","protein_coding"
"3242","ENSG00000105887",3242,"MTPN","protein_coding"
"3243","ENSG00000105889",3243,"STEAP1B","protein_coding"
"3244","ENSG00000105894",3244,"PTN","protein_coding"
"3245","ENSG00000105926",3245,"MPP6","protein_coding"
"3246","ENSG00000105928",3246,"DFNA5","protein_coding"
"3247","ENSG00000105929",3247,"ATP6V0A4","protein_coding"
"3248","ENSG00000105939",3248,"ZC3HAV1","protein_coding"
"3249","ENSG00000105948",3249,"TTC26","protein_coding"
"3250","ENSG00000105953",3250,"OGDH","protein_coding"
"3251","ENSG00000105954",3251,"NPVF","protein_coding"
"3252","ENSG00000105963",3252,"ADAP1","protein_coding"
"3253","ENSG00000105967",3253,"TFEC","protein_coding"
"3254","ENSG00000105968",3254,"H2AFV","protein_coding"
"3255","ENSG00000105971",3255,"CAV2","protein_coding"
"3256","ENSG00000105974",3256,"CAV1","protein_coding"
"3257","ENSG00000105976",3257,"MET","protein_coding"
"3258","ENSG00000105982",3258,"RNF32","protein_coding"
"3259","ENSG00000105983",3259,"LMBR1","protein_coding"
"3260","ENSG00000105988",3260,"NHP2P1","processed_pseudogene"
"3261","ENSG00000105989",3261,"WNT2","protein_coding"
"3262","ENSG00000105991",3262,"HOXA1","protein_coding"
"3263","ENSG00000105993",3263,"DNAJB6","protein_coding"
"3264","ENSG00000105996",3264,"HOXA2","protein_coding"
"3265","ENSG00000105997",3265,"HOXA3","protein_coding"
"3266","ENSG00000106003",3266,"LFNG","protein_coding"
"3267","ENSG00000106004",3267,"HOXA5","protein_coding"
"3268","ENSG00000106006",3268,"HOXA6","protein_coding"
"3269","ENSG00000106009",3269,"BRAT1","protein_coding"
"3270","ENSG00000106012",3270,"IQCE","protein_coding"
"3271","ENSG00000106013",3271,"ANKRD7","protein_coding"
"3272","ENSG00000106018",3272,"VIPR2","protein_coding"
"3273","ENSG00000106025",3273,"TSPAN12","protein_coding"
"3274","ENSG00000106028",3274,"SSBP1","protein_coding"
"3275","ENSG00000106031",3275,"HOXA13","protein_coding"
"3276","ENSG00000106034",3276,"C7orf58","protein_coding"
"3277","ENSG00000106038",3277,"EVX1","protein_coding"
"3278","ENSG00000106049",3278,"HIBADH","protein_coding"
"3279","ENSG00000106052",3279,"TAX1BP1","protein_coding"
"3280","ENSG00000106066",3280,"CPVL","protein_coding"
"3281","ENSG00000106069",3281,"CHN2","protein_coding"
"3282","ENSG00000106070",3282,"GRB10","protein_coding"
"3283","ENSG00000106077",3283,"ABHD11","protein_coding"
"3284","ENSG00000106078",3284,"COBL","protein_coding"
"3285","ENSG00000106080",3285,"FKBP14","protein_coding"
"3286","ENSG00000106086",3286,"PLEKHA8","protein_coding"
"3287","ENSG00000106089",3287,"STX1A","protein_coding"
"3288","ENSG00000106100",3288,"NOD1","protein_coding"
"3289","ENSG00000106105",3289,"GARS","protein_coding"
"3290","ENSG00000106113",3290,"CRHR2","protein_coding"
"3291","ENSG00000106123",3291,"EPHB6","protein_coding"
"3292","ENSG00000106125",3292,"FAM188B","protein_coding"
"3293","ENSG00000106128",3293,"GHRHR","protein_coding"
"3294","ENSG00000106133",3294,"NSUN5P2","transcribed_unprocessed_pseudogene"
"3295","ENSG00000106144",3295,"CASP2","protein_coding"
"3296","ENSG00000106153",3296,"CHCHD2","protein_coding"
"3297","ENSG00000106178",3297,"CCL24","protein_coding"
"3298","ENSG00000106211",3298,"HSPB1","protein_coding"
"3299","ENSG00000106236",3299,"NPTX2","protein_coding"
"3300","ENSG00000106244",3300,"PDAP1","protein_coding"
"3301","ENSG00000106245",3301,"BUD31","protein_coding"
"3302","ENSG00000106246",3302,"PTCD1","protein_coding"
"3303","ENSG00000106258",3303,"CYP3A5","protein_coding"
"3304","ENSG00000106261",3304,"ZKSCAN1","protein_coding"
"3305","ENSG00000106263",3305,"EIF3B","protein_coding"
"3306","ENSG00000106266",3306,"SNX8","protein_coding"
"3307","ENSG00000106268",3307,"NUDT1","protein_coding"
"3308","ENSG00000106278",3308,"PTPRZ1","protein_coding"
"3309","ENSG00000106290",3309,"TAF6","protein_coding"
"3310","ENSG00000106299",3310,"WASL","protein_coding"
"3311","ENSG00000106302",3311,"HYAL4","protein_coding"
"3312","ENSG00000106304",3312,"SPAM1","protein_coding"
"3313","ENSG00000106305",3313,"AIMP2","protein_coding"
"3314","ENSG00000106327",3314,"TFR2","protein_coding"
"3315","ENSG00000106328",3315,"FSCN3","protein_coding"
"3316","ENSG00000106330",3316,"MOSPD3","protein_coding"
"3317","ENSG00000106331",3317,"PAX4","protein_coding"
"3318","ENSG00000106333",3318,"PCOLCE","protein_coding"
"3319","ENSG00000106336",3319,"FBXO24","protein_coding"
"3320","ENSG00000106341",3320,"PPP1R17","protein_coding"
"3321","ENSG00000106344",3321,"RBM28","protein_coding"
"3322","ENSG00000106346",3322,"USP42","protein_coding"
"3323","ENSG00000106348",3323,"IMPDH1","protein_coding"
"3324","ENSG00000106351",3324,"AGFG2","protein_coding"
"3325","ENSG00000106355",3325,"LSM5","protein_coding"
"3326","ENSG00000106366",3326,"SERPINE1","protein_coding"
"3327","ENSG00000106367",3327,"AP1S1","protein_coding"
"3328","ENSG00000106384",3328,"MOGAT3","protein_coding"
"3329","ENSG00000106392",3329,"C1GALT1","protein_coding"
"3330","ENSG00000106397",3330,"PLOD3","protein_coding"
"3331","ENSG00000106399",3331,"RPA3","protein_coding"
"3332","ENSG00000106400",3332,"ZNHIT1","protein_coding"
"3333","ENSG00000106404",3333,"CLDN15","protein_coding"
"3334","ENSG00000106410",3334,"NOBOX","protein_coding"
"3335","ENSG00000106415",3335,"GLCCI1","protein_coding"
"3336","ENSG00000106436",3336,"MYL10","protein_coding"
"3337","ENSG00000106443",3337,"PHF14","protein_coding"
"3338","ENSG00000106459",3338,"NRF1","protein_coding"
"3339","ENSG00000106460",3339,"TMEM106B","protein_coding"
"3340","ENSG00000106462",3340,"EZH2","protein_coding"
"3341","ENSG00000106477",3341,"CEP41","protein_coding"
"3342","ENSG00000106479",3342,"ZNF862","protein_coding"
"3343","ENSG00000106483",3343,"SFRP4","protein_coding"
"3344","ENSG00000106484",3344,"MEST","protein_coding"
"3345","ENSG00000106511",3345,"MEOX2","protein_coding"
"3346","ENSG00000106524",3346,"ANKMY2","protein_coding"
"3347","ENSG00000106526",3347,"ACTR3C","protein_coding"
"3348","ENSG00000106536",3348,"POU6F2","protein_coding"
"3349","ENSG00000106537",3349,"TSPAN13","protein_coding"
"3350","ENSG00000106538",3350,"RARRES2","protein_coding"
"3351","ENSG00000106540",3351,"AC004837.3","processed_pseudogene"
"3352","ENSG00000106541",3352,"AGR2","protein_coding"
"3353","ENSG00000106546",3353,"AHR","protein_coding"
"3354","ENSG00000106554",3354,"CHCHD3","protein_coding"
"3355","ENSG00000106560",3355,"GIMAP2","protein_coding"
"3356","ENSG00000106565",3356,"TMEM176B","protein_coding"
"3357","ENSG00000106571",3357,"GLI3","protein_coding"
"3358","ENSG00000106588",3358,"PSMA2","protein_coding"
"3359","ENSG00000106591",3359,"MRPL32","protein_coding"
"3360","ENSG00000106603",3360,"C7orf44","protein_coding"
"3361","ENSG00000106605",3361,"BLVRA","protein_coding"
"3362","ENSG00000106608",3362,"URGCP","protein_coding"
"3363","ENSG00000106609",3363,"C7orf42","protein_coding"
"3364","ENSG00000106610",3364,"STAG3L4","transcribed_unprocessed_pseudogene"
"3365","ENSG00000106615",3365,"RHEB","protein_coding"
"3366","ENSG00000106617",3366,"PRKAG2","protein_coding"
"3367","ENSG00000106624",3367,"AEBP1","protein_coding"
"3368","ENSG00000106628",3368,"POLD2","protein_coding"
"3369","ENSG00000106631",3369,"MYL7","protein_coding"
"3370","ENSG00000106633",3370,"GCK","protein_coding"
"3371","ENSG00000106635",3371,"BCL7B","protein_coding"
"3372","ENSG00000106636",3372,"YKT6","protein_coding"
"3373","ENSG00000106638",3373,"TBL2","protein_coding"
"3374","ENSG00000106648",3374,"GALNTL5","protein_coding"
"3375","ENSG00000106665",3375,"CLIP2","protein_coding"
"3376","ENSG00000106682",3376,"EIF4H","protein_coding"
"3377","ENSG00000106683",3377,"LIMK1","protein_coding"
"3378","ENSG00000106686",3378,"C9orf68","protein_coding"
"3379","ENSG00000106688",3379,"SLC1A1","protein_coding"
"3380","ENSG00000106689",3380,"LHX2","protein_coding"
"3381","ENSG00000106692",3381,"FKTN","protein_coding"
"3382","ENSG00000106701",3382,"FSD1L","protein_coding"
"3383","ENSG00000106714",3383,"CNTNAP3","protein_coding"
"3384","ENSG00000106723",3384,"SPIN1","protein_coding"
"3385","ENSG00000106733",3385,"C9orf95","protein_coding"
"3386","ENSG00000106771",3386,"C9orf5","protein_coding"
"3387","ENSG00000106772",3387,"PRUNE2","protein_coding"
"3388","ENSG00000106780",3388,"MEGF9","protein_coding"
"3389","ENSG00000106785",3389,"TRIM14","protein_coding"
"3390","ENSG00000106789",3390,"CORO2A","protein_coding"
"3391","ENSG00000106799",3391,"TGFBR1","protein_coding"
"3392","ENSG00000106803",3392,"SEC61B","protein_coding"
"3393","ENSG00000106804",3393,"C5","protein_coding"
"3394","ENSG00000106809",3394,"OGN","protein_coding"
"3395","ENSG00000106819",3395,"ASPN","protein_coding"
"3396","ENSG00000106823",3396,"ECM2","protein_coding"
"3397","ENSG00000106829",3397,"TLE4","protein_coding"
"3398","ENSG00000106852",3398,"LHX6","protein_coding"
"3399","ENSG00000106853",3399,"PTGR1","protein_coding"
"3400","ENSG00000106868",3400,"SUSD1","protein_coding"
"3401","ENSG00000106927",3401,"AMBP","protein_coding"
"3402","ENSG00000106948",3402,"AKNA","protein_coding"
"3403","ENSG00000106952",3403,"TNFSF8","protein_coding"
"3404","ENSG00000106976",3404,"DNM1","protein_coding"
"3405","ENSG00000106991",3405,"ENG","protein_coding"
"3406","ENSG00000106992",3406,"AK1","protein_coding"
"3407","ENSG00000106993",3407,"CDC37L1","protein_coding"
"3408","ENSG00000107014",3408,"RLN2","protein_coding"
"3409","ENSG00000107018",3409,"RLN1","protein_coding"
"3410","ENSG00000107020",3410,"C9orf46","protein_coding"
"3411","ENSG00000107021",3411,"TBC1D13","protein_coding"
"3412","ENSG00000107036",3412,"KIAA1432","protein_coding"
"3413","ENSG00000107077",3413,"KDM4C","protein_coding"
"3414","ENSG00000107099",3414,"DOCK8","protein_coding"
"3415","ENSG00000107104",3415,"KANK1","protein_coding"
"3416","ENSG00000107105",3416,"ELAVL2","protein_coding"
"3417","ENSG00000107130",3417,"NCS1","protein_coding"
"3418","ENSG00000107140",3418,"TESK1","protein_coding"
"3419","ENSG00000107147",3419,"KCNT1","protein_coding"
"3420","ENSG00000107159",3420,"CA9","protein_coding"
"3421","ENSG00000107164",3421,"FUBP3","protein_coding"
"3422","ENSG00000107165",3422,"TYRP1","protein_coding"
"3423","ENSG00000107175",3423,"CREB3","protein_coding"
"3424","ENSG00000107185",3424,"RGP1","protein_coding"
"3425","ENSG00000107186",3425,"MPDZ","protein_coding"
"3426","ENSG00000107187",3426,"LHX3","protein_coding"
"3427","ENSG00000107201",3427,"DDX58","protein_coding"
"3428","ENSG00000107223",3428,"EDF1","protein_coding"
"3429","ENSG00000107242",3429,"PIP5K1B","protein_coding"
"3430","ENSG00000107249",3430,"GLIS3","protein_coding"
"3431","ENSG00000107262",3431,"BAG1","protein_coding"
"3432","ENSG00000107263",3432,"RAPGEF1","protein_coding"
"3433","ENSG00000107281",3433,"NPDC1","protein_coding"
"3434","ENSG00000107282",3434,"APBA1","protein_coding"
"3435","ENSG00000107290",3435,"SETX","protein_coding"
"3436","ENSG00000107295",3436,"SH3GL2","protein_coding"
"3437","ENSG00000107317",3437,"PTGDS","protein_coding"
"3438","ENSG00000107331",3438,"ABCA2","protein_coding"
"3439","ENSG00000107338",3439,"SHB","protein_coding"
"3440","ENSG00000107341",3440,"UBE2R2","protein_coding"
"3441","ENSG00000107362",3441,"FAM108B1","protein_coding"
"3442","ENSG00000107371",3442,"EXOSC3","protein_coding"
"3443","ENSG00000107372",3443,"ZFAND5","protein_coding"
"3444","ENSG00000107404",3444,"DVL1","protein_coding"
"3445","ENSG00000107438",3445,"PDLIM1","protein_coding"
"3446","ENSG00000107443",3446,"CCNJ","protein_coding"
"3447","ENSG00000107447",3447,"DNTT","protein_coding"
"3448","ENSG00000107485",3448,"GATA3","protein_coding"
"3449","ENSG00000107518",3449,"ATRNL1","protein_coding"
"3450","ENSG00000107521",3450,"HPS1","protein_coding"
"3451","ENSG00000107537",3451,"PHYH","protein_coding"
"3452","ENSG00000107551",3452,"RASSF4","protein_coding"
"3453","ENSG00000107554",3453,"DNMBP","protein_coding"
"3454","ENSG00000107560",3454,"RAB11FIP2","protein_coding"
"3455","ENSG00000107562",3455,"CXCL12","protein_coding"
"3456","ENSG00000107566",3456,"ERLIN1","protein_coding"
"3457","ENSG00000107581",3457,"EIF3A","protein_coding"
"3458","ENSG00000107593",3458,"PKD2L1","protein_coding"
"3459","ENSG00000107611",3459,"CUBN","protein_coding"
"3460","ENSG00000107614",3460,"TRDMT1","protein_coding"
"3461","ENSG00000107618",3461,"RBP3",NA
"3462","ENSG00000107623",3462,"GDF10",NA
"3463","ENSG00000107625",3463,"DDX50","protein_coding"
"3464","ENSG00000107643",3464,"MAPK8","protein_coding"
"3465","ENSG00000107651",3465,"SEC23IP","protein_coding"
"3466","ENSG00000107669",3466,"ATE1","protein_coding"
"3467","ENSG00000107672",3467,"NSMCE4A","protein_coding"
"3468","ENSG00000107679",3468,"PLEKHA1","protein_coding"
"3469","ENSG00000107719",3469,"KIAA1274","protein_coding"
"3470","ENSG00000107731",3470,"UNC5B","protein_coding"
"3471","ENSG00000107736",3471,"CDH23","protein_coding"
"3472","ENSG00000107738",3472,"C10orf54","protein_coding"
"3473","ENSG00000107742",3473,"SPOCK2","protein_coding"
"3474","ENSG00000107745",3474,"MICU1","protein_coding"
"3475","ENSG00000107758",3475,"PPP3CB","protein_coding"
"3476","ENSG00000107771",3476,"FAM190B","protein_coding"
"3477","ENSG00000107779",3477,"BMPR1A","protein_coding"
"3478","ENSG00000107789",3478,"MINPP1","protein_coding"
"3479","ENSG00000107796",3479,"ACTA2","protein_coding"
"3480","ENSG00000107798",3480,"LIPA","protein_coding"
"3481","ENSG00000107807",3481,"TLX1","protein_coding"
"3482","ENSG00000107815",3482,"C10orf2","protein_coding"
"3483","ENSG00000107816",3483,"LZTS2","protein_coding"
"3484","ENSG00000107819",3484,"SFXN3","protein_coding"
"3485","ENSG00000107821",3485,"KAZALD1","protein_coding"
"3486","ENSG00000107829",3486,"FBXW4","protein_coding"
"3487","ENSG00000107831",3487,"FGF8","protein_coding"
"3488","ENSG00000107833",3488,"NPM3","protein_coding"
"3489","ENSG00000107854",3489,"TNKS2","protein_coding"
"3490","ENSG00000107859",3490,"PITX3","protein_coding"
"3491","ENSG00000107862",3491,"GBF1","protein_coding"
"3492","ENSG00000107863",3492,"ARHGAP21","protein_coding"
"3493","ENSG00000107864",3493,"CPEB3","protein_coding"
"3494","ENSG00000107872",3494,"FBXL15","protein_coding"
"3495","ENSG00000107874",3495,"CUEDC2","protein_coding"
"3496","ENSG00000107882",3496,"SUFU","protein_coding"
"3497","ENSG00000107890",3497,"ANKRD26","protein_coding"
"3498","ENSG00000107897",3498,"ACBD5","protein_coding"
"3499","ENSG00000107902",3499,"LHPP","protein_coding"
"3500","ENSG00000107929",3500,"LARP4B","protein_coding"
"3501","ENSG00000107937",3501,"GTPBP4","protein_coding"
"3502","ENSG00000107938",3502,"C10orf137","protein_coding"
"3503","ENSG00000107949",3503,"BCCIP","protein_coding"
"3504","ENSG00000107951",3504,"MTPAP","protein_coding"
"3505","ENSG00000107954",3505,"NEURL","protein_coding"
"3506","ENSG00000107957",3506,"SH3PXD2A","protein_coding"
"3507","ENSG00000107959",3507,"PITRM1","protein_coding"
"3508","ENSG00000107960",3508,"OBFC1","protein_coding"
"3509","ENSG00000107968",3509,"MAP3K8","protein_coding"
"3510","ENSG00000107984",3510,"DKK1","protein_coding"
"3511","ENSG00000108001",3511,"EBF3","protein_coding"
"3512","ENSG00000108010",3512,"GLRX3","protein_coding"
"3513","ENSG00000108018",3513,"SORCS1","protein_coding"
"3514","ENSG00000108021",3514,"FAM208B","protein_coding"
"3515","ENSG00000108039",3515,"XPNPEP1","protein_coding"
"3516","ENSG00000108055",3516,"SMC3","protein_coding"
"3517","ENSG00000108061",3517,"SHOC2","protein_coding"
"3518","ENSG00000108064",3518,"TFAM","protein_coding"
"3519","ENSG00000108091",3519,"CCDC6","protein_coding"
"3520","ENSG00000108094",3520,"CUL2","protein_coding"
"3521","ENSG00000108100",3521,"CCNY","protein_coding"
"3522","ENSG00000108106",3522,"UBE2S","protein_coding"
"3523","ENSG00000108107",3523,"RPL28","protein_coding"
"3524","ENSG00000108175",3524,"ZMIZ1","protein_coding"
"3525","ENSG00000108176",3525,"DNAJC12","protein_coding"
"3526","ENSG00000108179",3526,"PPIF","protein_coding"
"3527","ENSG00000108187",3527,"PBLD","protein_coding"
"3528","ENSG00000108219",3528,"TSPAN14","protein_coding"
"3529","ENSG00000108231",3529,"LGI1","protein_coding"
"3530","ENSG00000108239",3530,"TBC1D12","protein_coding"
"3531","ENSG00000108242",3531,"CYP2C18","protein_coding"
"3532","ENSG00000108244",3532,"KRT23","protein_coding"
"3533","ENSG00000108255",3533,"CRYBA1","protein_coding"
"3534","ENSG00000108256",3534,"NUFIP2","protein_coding"
"3535","ENSG00000108262",3535,"GIT1","protein_coding"
"3536","ENSG00000108264",3536,"TADA2A",NA
"3537","ENSG00000108270",3537,"AATF",NA
"3538","ENSG00000108272",3538,"DHRS11",NA
"3539","ENSG00000108278",3539,"ZNHIT3",NA
"3540","ENSG00000108292",3540,"MLLT6",NA
"3541","ENSG00000108294",3541,"PSMB3",NA
"3542","ENSG00000108296",3542,"CWC25",NA
"3543","ENSG00000108298",3543,"RPL19","protein_coding"
"3544","ENSG00000108306",3544,"FBXL20","protein_coding"
"3545","ENSG00000108309",3545,"RUNDC3A","protein_coding"
"3546","ENSG00000108312",3546,"UBTF","protein_coding"
"3547","ENSG00000108342",3547,"CSF3","protein_coding"
"3548","ENSG00000108344",3548,"PSMD3","protein_coding"
"3549","ENSG00000108349",3549,"CASC3","protein_coding"
"3550","ENSG00000108352",3550,"RAPGEFL1","protein_coding"
"3551","ENSG00000108370",3551,"RGS9","protein_coding"
"3552","ENSG00000108375",3552,"RNF43","protein_coding"
"3553","ENSG00000108379",3553,"WNT3","protein_coding"
"3554","ENSG00000108381",3554,"ASPA","protein_coding"
"3555","ENSG00000108384",3555,"RAD51C","protein_coding"
"3556","ENSG00000108387",3556,"SEPT4","protein_coding"
"3557","ENSG00000108389",3557,"MTMR4","protein_coding"
"3558","ENSG00000108395",3558,"TRIM37","protein_coding"
"3559","ENSG00000108405",3559,"P2RX1","protein_coding"
"3560","ENSG00000108406",3560,"DHX40","protein_coding"
"3561","ENSG00000108417",3561,"KRT37","protein_coding"
"3562","ENSG00000108423",3562,"TUBD1","protein_coding"
"3563","ENSG00000108424",3563,"KPNB1","protein_coding"
"3564","ENSG00000108433",3564,"GOSR2","protein_coding"
"3565","ENSG00000108439",3565,"PNPO","protein_coding"
"3566","ENSG00000108442",3566,"FAM18B4P","processed_pseudogene"
"3567","ENSG00000108443",3567,"RPS6KB1","protein_coding"
"3568","ENSG00000108448",3568,"TRIM16L","protein_coding"
"3569","ENSG00000108452",3569,"ZNF29P","unprocessed_pseudogene"
"3570","ENSG00000108465",3570,"CDK5RAP3","protein_coding"
"3571","ENSG00000108468",3571,"CBX1","protein_coding"
"3572","ENSG00000108469",3572,"RECQL5","protein_coding"
"3573","ENSG00000108474",3573,"PIGL","protein_coding"
"3574","ENSG00000108479",3574,"GALK1","protein_coding"
"3575","ENSG00000108504",3575,"TEN1",NA
"3576","ENSG00000108506",3576,"INTS2","protein_coding"
"3577","ENSG00000108509",3577,"CAMTA2","protein_coding"
"3578","ENSG00000108510",3578,"MED13","protein_coding"
